mat_females_1 mat_females_2 mat_females_3 mat_males_1 mat_males_2 pE_females_1 pE_females_2 pE_females_3 logFC logCPM PValue FDR tw_dis chr start end strand de
scaffold_6_1099232_1099236_- 15.9391863507461 20.2165796739402 17.9276272607287 31.7398025634466 18.9304473181818 11.8625130055316 15.5583431521732 17.342023570745 0.271382602071288 4.57180279390574 0.453448586410011 0.665628795648428 0.0263449885697391 scaffold_6 1099232 1099236 - 0
scaffold_6_1106040_1106146_- 158.397618525289 153.293660661253 140.846522654673 267.244434921618 199.090991940081 170.414928399274 205.824988240843 187.970773696975 -0.318147395906853 7.74952210898577 0.0841638372189154 0.202084497618537 0.0180743922019537 scaffold_6 1106040 1106146 - 0
scaffold_6_1169131_1169135_- 8.31112703242728 8.1548316063454 8.31992393601579 9.35365028953237 6.80748836437519 5.91791362951365 0.0247701086843164 7.86197091393116 0.834436401869625 3.35410062321535 0.144002416419959 0.302034316458176 0.032247529215122 scaffold_6 1169131 1169135 - 0
scaffold_6_1331709_1331711_- 0 5.49843663474636 6.25062766638469 11.0688896883187 8.41710583352719 9.80040348941817 7.88019821323551 6.33615491480927 -1.02226127642297 3.3354276563572 0.0904133688411406 0.213367169156277 0.0311113041152396 scaffold_6 1331709 1331711 - 0
scaffold_6_1353995_1354018_- 125.102676802896 151.940091176401 122.815866717608 293.098137687676 213.009322456973 252.758769207915 219.451515832395 297.343795128395 -0.943507931143216 7.92217774761708 5.96213213459239e-06 5.92316014893212e-05 0.0253011329216413 scaffold_6 1353995 1354018 - 1
scaffold_6_1443494_1443501_- 14.7413855551244 13.8631032131157 11.5360740927438 11.0696464424416 8.53116663067635 7.20310382837416 6.0602293426007 6.84679780774835 0.986614146381816 3.79763999328482 0.0291311945084646 0.089539074458103 0.0234722456681464 scaffold_6 1443494 1443501 - 0
scaffold_6_1493959_1493964_- 6.32993926911277 5.54534059221817 6.09003291117196 7.33312962251112 0.0351504474591873 6.35459863537432 0.0237427176379916 6.77891044399628 0.445298534646594 2.97815388666153 0.520090818382104 0.725193044445429 0.046685055376899 scaffold_6 1493959 1493964 - 0
scaffold_6_1503242_1503250_- 18.0437557667901 17.0362266809922 19.5034217370859 50.1645146477674 58.3718658726797 31.1079834858558 31.304222119998 25.4141015472218 -0.682502641716211 5.24979839718392 0.021821781656781 0.0708581640978957 0.0188498212171518 scaffold_6 1503242 1503250 - 0
scaffold_6_1520511_1520589_- 128.300756029829 133.667182158095 116.55392864414 113.055145258136 102.34703334378 117.713656773177 127.174565642375 124.688727395969 0.0344981082790589 7.13768802070575 0.854829857614256 0.967253710334617 0.0120712462759106 scaffold_6 1520511 1520589 - 0
scaffold_6_1571776_1571779_- 20.4782248245194 18.3912559825687 20.6067911761417 9.6862543077944 19.7001977515148 18.4257121313655 26.5937578841622 27.6921383068686 -0.288537547548287 4.67211230238552 0.408724860248371 0.621386272306534 0.026383813113473 scaffold_6 1571776 1571779 - 0
scaffold_6_1575838_1575849_- 6.68935324851579 6.30568327684082 5.6420154191162 14.463139152605 6.27194838737888 5.48230323889458 0.0107654814038382 0.0271468678655006 1.68892948027168 3.13695415435501 0.0232453096999364 0.0743426471967503 0.0388852168710667 scaffold_6 1575838 1575849 - 0
scaffold_6_1612513_1612516_- 23.0729984725082 21.333414256651 27.8742643232323 17.1584345955608 17.8183586913475 11.0612914991805 15.4556364675871 15.6944401082127 0.770189169342628 4.58210548820663 0.0191304992522833 0.063900592531964 0.021490323016683 scaffold_6 1612513 1612516 - 0
scaffold_6_1629601_1629612_- 11.7802992146707 7.98289051320174 9.33882434102149 12.5485655813912 14.5884632833955 9.05630428435707 7.98778714931752 11.0627702190895 0.0516936912280051 3.84673536961555 1 1 0.0238107363969872 scaffold_6 1629601 1629612 - 0
scaffold_6_1630593_1630599_- 132.831993677977 99.0761340664989 113.431459420744 178.89716932818 166.261569991018 122.492474281365 119.565696241475 84.7215684075509 0.0792766099859181 7.21333802992002 0.716804337989659 0.875206063998644 0.0229932573860467 scaffold_6 1630593 1630599 - 0
scaffold_6_1639410_1639436_- 14.3697366989973 13.6007910791158 12.9358611658329 8.06769265205178 10.7872648143198 11.6626919389163 11.8091583924971 9.29327288124772 0.317539344727526 3.96971200697636 0.414725275152327 0.626951822576624 0.0224950841060046 scaffold_6 1639410 1639436 - 0
scaffold_6_1643485_1643611_- 131.097356660081 100.624931619813 145.075714873458 205.854245760106 230.011538419598 263.708321129724 268.280467442553 238.909990612211 -1.03232084406476 7.84135044962291 1.39137808532953e-08 2.84506085199008e-07 0.017858697240347 scaffold_6 1643485 1643611 - 1
scaffold_6_1644783_1644802_- 28.340433624571 28.9407889238206 29.7862833548596 40.903856166584 40.8159988139739 50.9997262962208 40.5699908415092 49.0033506764964 -0.687448282621738 5.53966248941209 0.00621743264522075 0.0252541350723107 0.016988447665732 scaffold_6 1644783 1644802 - 0
scaffold_6_1681635_1681643_- 8.43322448644982 7.362634743466 11.5611804414785 21.2075347884716 47.2262063423477 31.1169783289125 27.203247062499 31.0648952418684 -1.69391555455206 4.83230332358739 7.37107366935886e-06 7.16902036056173e-05 0.0394694769246861 scaffold_6 1681635 1681643 - 1
scaffold_6_1684648_1684652_- 37.8024269888815 37.5944810795481 38.7080080206384 1.38777878078145e-17 1.38777878078145e-17 12.6379398827003 13.2683715543391 17.5119176693157 1.38754522516314 4.6713788570465 5.65016526646471e-06 5.6569583753163e-05 0.0204355507521728 scaffold_6 1684648 1684652 - 1
scaffold_6_1702837_1702856_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 17.0424021505759 20.9005691294658 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0 2.92082383491866 1 1 0.0287755807297513 scaffold_6 1702837 1702856 - 0
scaffold_6_1763862_1763871_- 5.98000207473429 7.90718626804702 10.1818252098766 24.2715606070013 22.5470419350425 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 6.04789136288365 3.6427705096007 1.92183511490494e-07 2.98611676388472e-06 0.0258461744070125 scaffold_6 1763862 1763871 - 1
scaffold_6_1827915_1827916_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 10.9717487290807 14.1194579913699 7.36837411552133 6.99013951532499 0.0656566589628262 -5.33224893475733 2.96033220279694 0.000206236962494886 0.00136993541362389 0.0374542059812775 scaffold_6 1827915 1827916 - 1
scaffold_6_1834978_1835024_- 11.695234979621 7.27239518225709 4.72057700212909 68.9161036702429 39.8902582146515 11.5897793143894 20.3536095698228 24.1270457481539 -1.23048835557797 4.85763147740648 0.00603467630496406 0.0246878169631469 0.0487688965926998 scaffold_6 1834978 1835024 - 0
scaffold_6_1835356_1835371_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 12.5026567402699 7.1724786853256 0.031708893837997 0.012026437841784 6.15446753384132 -4.15668248741748 2.55718236630126 0.0345368036602464 0.1011470439092 0.041516043250785 scaffold_6 1835356 1835371 - 0
scaffold_6_1836035_1836038_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 18.3107406189908 12.688737795751 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0 2.72396430680675 1 1 0.030612169864573 scaffold_6 1836035 1836038 - 0
scaffold_6_1836482_1836498_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 8.86543208523794 12.732809245219 0.031708893837997 0.012026437841784 6.15446753384132 -4.15659184321319 2.62067659711266 0.0342916403710122 0.100761479419511 0.0384555607043772 scaffold_6 1836482 1836498 - 0
scaffold_6_1836670_1836674_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 21.8622000772389 13.9660883461537 0.0349142317462754 6.66789407924642 0.0333977282139044 -4.29550524773771 3.04117829415853 0.018080850834189 0.0610670991855875 0.043667788479952 scaffold_6 1836670 1836674 - 0
scaffold_6_1837597_1837608_- 38.3363373087443 33.7911685859111 25.713133027728 326.145326967236 175.839114921237 74.0063414859952 77.2433538676321 88.5423110721804 -1.28970389526651 6.93316647738165 1.59022033055277e-05 0.000140933103794768 0.043204383081398 scaffold_6 1837597 1837608 - 1
scaffold_6_1876455_1876464_- 21.3206363145335 16.9677250318324 25.1373158801301 51.2190539040687 59.1779696433539 12.6361686818675 16.4105480696614 14.0726087706613 0.551806065010484 5.05985778685964 0.119272129381099 0.263003051859621 0.021279365802507 scaffold_6 1876455 1876464 - 0
scaffold_6_1913153_1913157_- 38.1403070254158 34.495426278301 33.0848438209145 54.6330012589952 57.0160435655563 85.7120508109112 82.9008098408408 79.5854359155691 -1.22803522359741 6.1035642489337 1.17164567523783e-08 2.42497315263147e-07 0.0142968746632759 scaffold_6 1913153 1913157 - 1
scaffold_6_1920127_1920129_- 7.69613053840632 8.11958948604851 12.3477964748476 7.25329478685763 6.33459782807259 11.9507368909125 13.929040186199 15.3247860914933 -0.542687565383203 3.82445327530034 0.169384715300063 0.339536329901682 0.0242465927132169 scaffold_6 1920127 1920129 - 0
scaffold_6_1961991_1962048_- 59.9287516828556 60.5189133320047 55.047412684666 48.6603990781498 40.5066714691671 60.0117026827611 46.0469189774525 53.4680561952383 0.138581807509491 5.98520293144408 0.560744499013673 0.758308264735224 0.0168234761075221 scaffold_6 1961991 1962048 - 0
scaffold_6_1965501_1965512_- 46.0072047702593 34.7903973139278 39.027043594603 65.3287105985077 71.3749473245637 66.808337980371 77.3164671089863 77.1195214379838 -0.882980936066399 6.14162764399614 7.52164450210952e-05 0.00056318313209545 0.0163470800257714 scaffold_6 1965501 1965512 - 1
scaffold_6_1965625_1965646_- 11.7566992598765 16.2918585340563 11.540191588855 17.3498840402466 31.8715273444886 16.1902131834767 26.0658771618421 12.6931647345816 -0.470469521554099 4.51234549171467 0.258979466116092 0.457964014028389 0.0392263695755136 scaffold_6 1965625 1965646 - 0
scaffold_6_1969392_1969419_- 15.8698590488739 16.6221150862288 11.9438912938982 8.57403264333321 7.82743731520518 11.251088431351 12.013207690999 14.0283966359677 0.252067493207363 4.04300205840866 0.566219456684312 0.762334861824056 0.0227759058074421 scaffold_6 1969392 1969419 - 0
scaffold_6_1971244_1971272_- 5.74605986855459 0 5.80925262301276 5.41763188098046 6.2045416823331 5.67163635371866 0.0211589367950487 5.86470739498994 -0.013815019402709 2.85550164069193 1 1 0.0418230274424152 scaffold_6 1971244 1971272 - 0
scaffold_6_1972762_1972954_- 114.372584672388 108.833572204402 113.108068340004 113.334902879581 110.948836676884 117.916841564375 114.614003002193 126.317784186748 -0.0931387125842569 7.07028247693197 0.585249083112936 0.778637456484373 0.0111807014380117 scaffold_6 1972762 1972954 - 0
scaffold_6_1980564_1980572_- 34.2141716796813 31.2709805867263 31.6482325864308 26.262675632771 27.1298769320758 33.8255213427875 40.4248407345127 37.5572881428519 -0.202548119284957 5.32110128550108 0.445943277258033 0.658026429838944 0.0169957132825385 scaffold_6 1980564 1980572 - 0
scaffold_6_2026824_2026854_- 46.2321508189915 48.2376073056333 51.0901485046548 61.2405700597457 67.8083651213935 17.3650461601248 23.0427147316608 23.2762811211639 1.18747528934487 5.6749775139255 6.27514868336137e-06 6.19785053760125e-05 0.0170756495462562 scaffold_6 2026824 2026854 - 1
scaffold_6_2034468_2034476_- 75.0415665417273 65.6913605448395 86.7817788497422 68.485316878823 70.6985184801861 46.4495796905397 59.7211824086274 54.0195348145764 0.504332848789401 6.28897204545795 0.021177075425952 0.0693173124598101 0.0176693329306876 scaffold_6 2034468 2034476 - 0
scaffold_6_2073676_2073679_- 5.11275176795455 4.93719698408738 5.14546079428507 1.38777878078145e-17 1.38777878078145e-17 7.72003336452029 0.01483625892605 0.0374336395610864 0.932920607641447 2.51040538375476 0.245050681866489 0.44084162395183 0.0422183121114562 scaffold_6 2073676 2073679 - 0
scaffold_6_2074275_2074317_- 42.0492428006704 40.6012072425432 34.3366543300565 1.38777878078145e-17 1.38777878078145e-17 20.5423293087648 16.4368021690371 15.5848476669242 1.14982629147674 4.7642506835135 9.60110708286252e-05 0.00070119223792881 0.0211493261349221 scaffold_6 2074275 2074317 - 1
scaffold_6_2074680_2074706_- 59.2826821933816 44.8405642583825 42.0423596444395 1.38777878078145e-17 1.38777878078145e-17 23.7321913362457 19.5048778581315 16.3526382197892 1.28967702100333 5.02139240126444 7.33830169497001e-06 7.1439699961644e-05 0.0251962361855654 scaffold_6 2074680 2074706 - 1
scaffold_6_2076069_2076079_- 27.8170466318449 42.3470369899935 49.7497518792015 38.1756723628807 50.8740550261705 44.6367456281262 29.4667158998452 57.7166989944022 -0.135327912696888 5.67788602891612 0.682032140829827 0.850910719195066 0.0432074034880593 scaffold_6 2076069 2076079 - 0
scaffold_6_2116063_2116077_- 11.522348018394 11.0041015524027 10.4501140337456 20.6989450779937 17.1566052412653 6.78175498980941 8.54227932464023 7.59199315752972 0.518649187089138 3.97836845622147 0.229125845272453 0.421457457082622 0.0226623769228106 scaffold_6 2116063 2116077 - 0
scaffold_6_2211545_2211549_- 18.1093356985412 20.9656525383396 16.4269363562888 71.3158522963736 48.5999755536487 20.6871881766975 25.4052037591028 10.6998986041157 -0.0342089139054357 5.14774120283307 1 1 0.0356309115068723 scaffold_6 2211545 2211549 - 0
scaffold_6_2329315_2329321_- 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 21.1012913301677 18.7579595455113 0.0791541933545776 5.28970875855711 11.6662824511541 -5.5649391119455 3.35251775441385 4.13344004558515e-05 0.0003301240783074 0.0498740961725233 scaffold_6 2329315 2329321 - 1
scaffold_6_2334629_2334678_- 201.536311590431 225.624452865843 195.430299611931 230.075078444839 200.999270652421 241.14542648079 236.397420233916 217.809877220799 -0.159261711690636 7.98625905967309 0.296376447761239 0.501994650432088 0.0119811912083873 scaffold_6 2334629 2334678 - 0
scaffold_6_2340786_2340829_- 55.7524150325693 55.4969308580563 64.687835991442 74.5652128198095 81.4907775682998 71.2197359926897 84.9226129299598 102.169363878467 -0.55304404820638 6.44107884180263 0.0113426493837623 0.0417880603020446 0.0193004132726108 scaffold_6 2340786 2340829 - 0
scaffold_6_2353333_2353355_- 5.80642918738849 6.42924289342964 6.78644441590909 1.38777878078145e-17 1.38777878078145e-17 0.0272786958961302 0.0103488197126514 5.24969961781943 1.77426392821051 2.57097160323057 0.0217862902151733 0.070813095489992 0.0327493940655072 scaffold_6 2353333 2353355 - 0
scaffold_6_2375442_2375447_- 22.0889251971735 38.5058326838362 32.2843371748898 28.1665252660113 44.7531962218029 38.4176431360041 30.0649218092174 19.9489602131628 0.0707093255482293 5.27865498668027 0.883453222579458 0.984005732431223 0.0413335224788751 scaffold_6 2375442 2375447 - 0
scaffold_6_2383994_2384013_- 8.6949521245207 11.5385418929211 10.5571962345842 8.05756564301739 9.07709533459865 13.0356522594999 12.5828977901108 11.131073838586 -0.251121277813226 3.85263253770482 0.589298856009494 0.781690858328667 0.0227624446656933 scaffold_6 2383994 2384013 - 0
scaffold_6_2386512_2386545_- 14.709104946726 11.4843280029494 9.72332710347192 1.38777878078145e-17 1.38777878078145e-17 6.6553760851352 5.682883139538 8.83756505522967 0.75490277493126 3.41735950261529 0.102982164606808 0.236399319700434 0.0263096137042625 scaffold_6 2386512 2386545 - 0
scaffold_60_54513_54547_+ 15.1568503917768 12.6941015665357 14.7680567125264 10.2916347299804 9.89370825327642 14.4445388721495 14.7983254561369 16.2619030413826 -0.0928262548050357 4.15984252163077 0.853549961896311 0.966281185324084 0.0212294144930049 scaffold_60 54513 54547 + 0
scaffold_60_59389_59423_+ 21.6236236080668 40.8479045816844 37.741517912754 18.4306377524276 41.142346893963 63.9155909052647 41.7978784993454 25.3910775895083 -0.386710099256877 5.45983942516806 0.322693730996573 0.533613228765526 0.0820191709973353 scaffold_60 59389 59423 + 0
scaffold_60_108607_108613_+ 87.4923856039547 89.2155209823774 84.413919616783 121.811536087203 72.4404096764958 73.1194348134926 75.5802304450268 62.2463620647008 0.307305279561194 6.6166694336327 0.195640662612557 0.377682675660178 0.0265748993322988 scaffold_60 108607 108613 + 0
scaffold_60_144509_144727_+ 80.2460616260032 60.588952470368 78.400542327132 106.116710029953 125.727219542732 78.4909062571266 60.6661702720198 85.1900639590507 -0.0324315884433647 6.63246691754443 0.907387888859243 0.996218961968051 0.0217547916537555 scaffold_60 144509 144727 + 0
scaffold_60_168273_168367_+ 58.1313881335251 60.1449254073273 56.6994961118748 53.6394083854105 35.7194601394491 54.4392182965236 47.8523256697542 49.2323842051711 0.207824869919247 5.95829117275346 0.394815485317217 0.60813887263428 0.0184621865829314 scaffold_60 168273 168367 + 0
scaffold_60_173485_173551_+ 35.498243085455 37.3511868026583 39.8492460855277 5.42765073771677 7.79967350821854 15.0648438082151 24.1595269374781 15.2339335894282 1.04207463959511 4.84067673542456 0.000444806189302146 0.00265501842067043 0.0224747036906434 scaffold_60 173485 173551 + 1
scaffold_60_179066_179112_+ 17.4316004048092 21.6971459738599 19.6473247728678 17.9311052491577 15.0836260688999 17.4201361790409 17.4901906884427 19.586595619256 0.109565877408022 4.54585769044263 0.751829501675485 0.901858854465952 0.0202359547065549 scaffold_60 179066 179112 + 0
scaffold_60_203785_203794_+ 143.358173690662 131.098591785589 188.911849216119 199.855332166893 308.545109722381 106.226670736943 174.954929364 155.720669246771 0.0845487903221277 7.67671408685213 0.755637244427549 0.904705307121628 0.0437062776075809 scaffold_60 203785 203794 + 0
scaffold_60_204233_204278_+ 10.6059449403053 7.85203790399905 11.0104063242243 11.5314967471574 21.4286800988441 7.93046560216718 7.79405769578396 11.2327673030266 0.128586549273898 3.9162463509106 0.814727996852403 0.941632901848635 0.0286550841856852 scaffold_60 204233 204278 + 0
scaffold_60_224221_224317_+ 53.1537653472848 60.3478349015508 47.0267822711247 42.9947081393996 37.3930104503072 58.0953046001947 49.1085106744241 53.2891583465737 0.00139214973241307 5.90768853247685 1 1 0.0170184076334388 scaffold_60 224221 224317 + 0
scaffold_60_228522_228585_+ 50.2198949030154 56.6021011434771 49.3035942576628 46.6932781013986 41.986201332332 45.8489305274962 55.5945242614631 49.4127178341458 0.0491023784671496 5.88776074002325 0.866913211387772 0.97423569295464 0.0159944082686636 scaffold_60 228522 228585 + 0
scaffold_60_230610_230648_+ 74.0624422791907 81.3739992625333 64.6117178975881 64.6023300724033 47.7771248381348 49.553404253542 46.2172879746712 49.3887923091235 0.599648246513807 6.15340136956871 0.00810404796230581 0.031569824177567 0.0182349956096186 scaffold_60 230610 230648 + 0
scaffold_60_269799_269846_+ 19.1400842073097 20.9810238654469 13.8092945528204 66.8592630072455 53.9684062323924 44.9825533065307 38.5150222690216 28.4362553492407 -1.04766598290754 5.42948761184128 0.000492516449968934 0.00289566686491551 0.0255066387113109 scaffold_60 269799 269846 + 1
scaffold_60_437824_437910_+ 42.3289704570101 47.8114964549921 42.1020216007675 25.7867978422768 11.7023876543376 27.9743662110136 34.8419027862496 27.9784782874686 0.540233172347228 5.32270054178278 0.0485467425310314 0.131862224378099 0.0245611140693034 scaffold_60 437824 437910 + 0
scaffold_60_499040_499062_+ 6.39163932526291 6.42859797396058 6.25581052929565 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 5.71902794398115 2.3852824330091 4.34041488273367e-06 4.49808863045145e-05 0.0283226249174499 scaffold_60 499040 499062 + 1
scaffold_60_501231_501266_+ 8.13434191192133 5.38886221945824 7.12380471613101 12.6409357174921 8.20031003626877 8.12625036551774 7.21306858606163 8.31947734160795 -0.191144528111587 3.53731004684666 0.785150349796935 0.924190120295093 0.02535032435251 scaffold_60 501231 501266 + 0
scaffold_60_505362_505455_+ 65.6803019127724 65.5749876620786 62.6178783172693 46.3091597229199 44.9602148436871 47.8224745635777 47.7331161638496 41.5008607778933 0.499202587140698 5.98181651031936 0.0205749410557249 0.0676071715942068 0.0145529670092813 scaffold_60 505362 505455 + 0
scaffold_60_523213_523264_+ 65.1620114844546 64.93120956622 67.5505057865562 5.29721446289079 7.91236548599941 26.7894658940271 37.3492515308226 38.0536378347679 0.948526962521325 5.58091409091267 6.85138493959777e-05 0.000518333230608648 0.0188758920411048 scaffold_60 523213 523264 + 1
scaffold_60_530830_530846_+ 10.3651272988795 9.868782051385 11.5179238355353 8.70809832936243 8.28456091498401 8.94579463741268 10.3672159179468 8.89809093591457 0.16890060469644 3.74326830247255 0.817957151285956 0.943397629578083 0.0228979264455459 scaffold_60 530830 530846 + 0
scaffold_60_543967_544047_+ 23.1419211690984 25.3806012044934 24.2805230234513 32.3131097356657 28.7637311100241 30.3771239669054 30.4665248614829 37.3020817158334 -0.427981036911738 5.15012093603457 0.122162985474248 0.267713604808744 0.0183267825758696 scaffold_60 543967 544047 + 0
scaffold_60_572788_572809_+ 25.1549432685603 25.4862801528797 24.7884226129866 32.9529556518965 24.9943322172508 24.6311765331137 26.2210709063009 25.5348533521703 -0.0177140343684505 5.0187142808825 1 1 0.0187440433666954 scaffold_60 572788 572809 + 0
scaffold_60_580937_580985_+ 11.295351411292 12.271105936653 10.2669916945248 8.30183555923626 6.34316805349718 9.18344708913138 10.4681851223198 10.3571693444343 0.17226737202306 3.76859495123115 0.737293105105087 0.891034380404118 0.0229925603385976 scaffold_60 580937 580985 + 0
scaffold_60_584763_584879_+ 46.7132606296778 48.6723545919863 40.1728292627542 29.8086189655636 26.9213059679331 38.1113362931075 46.2048132086926 53.1875646910917 -0.0201982670477107 5.63701174352073 0.964996552712435 1 0.0190817149660056 scaffold_60 584763 584879 + 0
scaffold_60_590969_591004_+ 119.801214679105 92.2267703214463 191.242280601004 141.959113826934 254.586955804413 187.955653992896 277.191575643657 286.444212232561 -0.897687544521004 7.81250862835675 0.00572776283911757 0.0235945829250543 0.0688983162728476 scaffold_60 590969 591004 + 0
scaffold_60_592036_592048_+ 5.24111848307988 0 5.46443008074042 0.0273792029936715 7.51248548069517 6.42188525837662 7.20082130892522 6.30448002242137 -0.892954997044363 2.94526907466098 0.191291795130065 0.371033209487515 0.0417229838128479 scaffold_60 592036 592048 + 0
scaffold_60_595586_595597_+ 491.162911258404 388.675793165397 317.404584479575 949.026398719156 874.211119934251 1945.94034892653 1502.53002012342 1945.98565772188 -2.1713660263097 10.2414061598485 3.34285618364442e-25 4.93337746638423e-23 0.0280511427431853 scaffold_60 595586 595597 + 1
scaffold_60_595952_595959_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 7.24772490497003 5.53666243254253 9.44885337106057 6.44738551008525 6.32257781855715 -5.93191339025176 2.83283276037024 1.26780403066866e-06 1.59975817153642e-05 0.0279000171279068 scaffold_60 595952 595959 + 1
scaffold_60_596065_596069_+ 33.593195444049 30.3689215390993 18.2883324330727 67.1546914649316 65.0800732981647 126.96211990079 108.79009568638 151.746256896367 -2.23022409509919 6.4595504303786 1.17504694359857e-18 9.72805124119041e-17 0.0261213514196408 scaffold_60 596065 596069 + 1
scaffold_60_600622_600651_+ 24.5017610759583 24.4730234205039 26.5378835388656 31.3857491969903 27.0440232548227 34.7369306342023 36.3733090650303 21.6082132630432 -0.29555921691841 5.12063490035892 0.312308967477562 0.521693276874017 0.0234811574828888 scaffold_60 600622 600651 + 0
scaffold_60_641813_641836_+ 23.4813314772339 13.7350221200649 39.2356412332343 23.0429771906214 45.5219887377866 27.7788937949083 47.3275208760652 49.473046765244 -0.70260822591235 5.35140071091251 0.0725645249442326 0.179394163026735 0.0760332641879376 scaffold_60 641813 641836 + 0
scaffold_60_642526_642528_+ 8.81769753685633 0 10.1556699834827 5.70302111971542 10.0814298064793 7.41656730175214 13.9042630208903 12.0096778423593 -0.82074207691195 3.57937060159303 0.108130052872728 0.245067511329399 0.0506298699634624 scaffold_60 642526 642528 + 0
scaffold_60_680285_680290_+ 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 24.5180441223452 56.8639206748399 1.38777878078145e-17 1.38777878078145e-17 1.38777878078145e-17 0 3.77154793066984 1 1 0.0661070414662087 scaffold_60 680285 680290 + 0
scaffold_60_2859_2861_- 0 0 5.54182844665126 5.56081909770776 8.14276286304057 6.53585820188153 5.77521319224833 7.92879301976266 -1.8404634829424 2.96436764930676 0.00686044740400358 0.0273638605229019 0.0323755978951324 scaffold_60 2859 2861 - 0
scaffold_60_7159_7164_- 22.0411093883945 24.4777183793901 28.3805553044499 27.7911579603096 51.3889472423225 27.9367147109047 30.6730423806922 48.0918498786883 -0.507830408503925 5.30658808648826 0.125619091069314 0.273037183427711 0.040363022582745 scaffold_60 7159 7164 - 0
scaffold_60_11807_11814_- 6.86071873337255 4.79490904811956 4.7800829557271 6.54727597261343 0.0317324877184155 10.1334382413635 8.3554974040485 5.43072632185826 -0.529991262063418 3.17359875502179 0.397179649889705 0.610382464103177 0.0325755620528217 scaffold_60 11807 11814 - 0
scaffold_60_12223_12231_- 12.4446164869518 9.70196446513822 13.7706909801511 13.8812367669404 18.5934404081619 27.7989948545672 25.3309788778527 10.7296145195896 -0.824689494134202 4.402548275564 0.0344641080981371 0.101021304767798 0.0392919883461423 scaffold_60 12223 12231 - 0
scaffold_60_12589_12769_- 999.731821282654 975.6470895629 870.862183592742 1157.419261541 806.011112951982 1308.32063317379 1310.0520167545 1225.33504596384 -0.433380580056177 10.2826968092078 0.0110966494434087 0.0411197894040142 0.0199551801437751 scaffold_60 12589 12769 - 0
scaffold_60_26081_26116_- 249.958680998201 214.712916381798 419.559850037141 336.010916854587 493.18635094663 314.016533471935 365.513319316683 432.384646127369 -0.330483006096046 8.67267194347417 0.244743806174519 0.440622312260833 0.0545574551707962 scaffold_60 26081 26116 - 0
scaffold_60_33536_33585_- 8.10995911091493 9.62119750860369 13.2893498516799 7.66763577287701 9.64367829704977 13.2638856668117 22.1570602647147 18.3131056297284 -0.786692360699409 4.07630227478492 0.0405170131458908 0.114862122735135 0.0263219035785825 scaffold_60 33536 33585 - 0
scaffold_60_67844_67895_- 25.0110246344347 26.2473169332874 24.002229219588 30.7198939974351 25.0972516999312 27.7960754604397 27.6590121537196 23.9148161566462 -0.0759551445447391 5.02280535943273 0.843763326546985 0.960625895232698 0.0185415963276523 scaffold_60 67844 67895 - 0
scaffold_60_73363_73375_- 205.228052222964 186.174310186661 245.408405976397 395.689262236888 393.065044914724 455.397984676549 552.765655704471 429.314842586862 -1.17442193322055 8.6904660493071 2.6823015578001e-11 9.13507584049445e-10 0.0187105708636613 scaffold_60 73363 73375 - 1
scaffold_60_166430_166624_- 61.6777196233087 58.0796619951599 67.7648553567415 39.6639342978314 26.8550034707904 43.1097477292103 63.6086981416601 37.3229101124888 0.378396655682983 5.90110947118716 0.145801618910346 0.304317355932192 0.0287255788033927 scaffold_60 166430 166624 - 0
scaffold_60_173205_173277_- 149.347670678144 149.344505628906 138.199838409636 125.625313992135 135.409502876287 123.856378438652 172.072000595729 132.344450002972 0.0280451289753921 7.35929402246783 0.900275397081889 0.992670721700165 0.0175117756353089 scaffold_60 173205 173277 - 0
scaffold_60_182131_182184_- 26.6560035445436 25.2088082658106 26.7796271213544 31.3680355064886 23.2717693642964 24.5471233233776 29.9533138549348 26.83608277844 -0.0486805531560459 5.04995053134718 0.949279881581851 1 0.0193345706254377 scaffold_60 182131 182184 - 0
scaffold_60_214630_214638_- 96.6442943051491 120.952772869909 53.5889421668677 104.683625287082 135.933162893584 248.438222986236 142.420539585157 130.270124883621 -0.941627832257615 7.23165448906456 0.00551859392105876 0.0228751988753234 0.0728321296474364 scaffold_60 214630 214638 - 0
scaffold_60_220798_220862_- 31.9821468531968 40.1562250540589 36.0367979724968 33.927812002161 38.264306982354 29.4351674696569 34.7453887059092 26.1549603124242 0.258505354499143 5.36685566684946 0.349511257368881 0.562402371013708 0.0188380836581942 scaffold_60 220798 220862 - 0
